"02559","날아오는 공을 맞받아","I hit back the incoming ball."
"02560","뇌리에서 떠나지 않아요","It doesn't leave my mind."
"02561","겨울 바다가 한산했습니다","The winter sea was quiet."
"02562","유기농으로 농사를 지었어","I farmed organically."
"02563","풍선이 팡 터졌어요","The balloon popped."
"02564","두 줄을 띄고 써라","Write leaving two blank lines."
"02565","오늘의 경제 발전","today's economic development"
"02567","군복을 벗고 사복으로 갈아입습니다","I take off my uniform and change into civilian clothes."
"02568","그의 말이 귀에 거슬려요","His words are grating."
"02569","꽃병에 물을 갈아 줬어","I changed the water in the vase."
"02570","욕실에 들어가 샤워를 해","I go into the bathroom and take a shower."
"02571","어머니께 흉금을 토로했어","I poured my heart out to my mother."
"02572","그 재봉틀은 수동이에요","That sewing machine is manual."
"02573","컴퓨터에 명령을 입력해요","I enter commands into the computer."
"02574","잘 익은 과즙의 냄새","the scent of well-ripened juice"
"02575","목사의 설교를 들어","I listen to the pastor's sermon."
"02576","횃불이 활활 타올라","The torch blazes."
"02578","시외버스 노선을 알아봐","I look up the intercity bus routes."
"02579","송홧가루 흩날리는 솔숲","a pine grove with pine pollen drifting"
"02580","국회에서 예산안을 심의했어요","The National Assembly reviewed the budget bill."
"02581","생태계의 먹이 사슬","the ecosystem's food chain"
"02582","마음을 느슨하게 가졌어요","I relaxed my mind."
"02583","해외 동포의 모국 방문","overseas compatriots' visit to the motherland"
"02584","자산이 100억 이상인 자산가","an asset holder with assets of 10 billion won or more"
"02585","사태의 심각성을 단번에 알아채요","I immediately realize the seriousness of the situation."
"02586","그는 만만찮은 상대였어","He was no easy opponent."
"02588","그는 본명을 숨기고 가명을 썼어요","He hid his real name and used a pseudonym."
"02589","외로움이 온몸에 밀려들어요","Loneliness washes over my whole body."
"02590","그의 말버릇은 여전해요","His speech habits are still the same."
"02591","확고한 안보 체제를 유지했어","I maintained a firm security system."
"02592","거리에 행인이 뜸했습니다","Pedestrians were scarce on the street."
"02593","상자는 여기에다가 둘까?","Shall I put the box here?"
"02594","추모 행렬이 잇따라요","Memorial processions keep coming one after another."
"02595","그 마을은 텅 비어 있었어요","That village was completely empty."
"02596","신비한 우주의 세계","the mysterious world of the universe"
"02597","이 중에서 하나만 택하세요","Choose only one from these."
"02598","비행기에 연료를 공급해","I supply fuel to the plane."
"02600","굉장히 빠른 속도","an extremely fast speed"
"02601","어려운 농촌 현실","the harsh reality of rural areas"
"02602","그림에 붓을 대","I put the brush to the painting."
"02603","이 사거리는 사고가 잦았어","Accidents were frequent at this intersection."
"02604","측근에 있는 사람","someone in one's inner circle"
"02605","그는 시골에 파묻혀 공부만 했어","He buried himself in the countryside and only studied."
"02606","마구간에는 말 두 마리가 있었습니다","There were two horses in the stable."
"02607","좋은 책은 훌륭한 스승이었어","A good book was a great teacher."
"02608","그리 넉넉하지 않아","It's not that well-off."
"02609","팔뚝 크기만 한 고기를 잡아","I catch a fish as big as my forearm."
"02610","화롯불에 손을 데었습니다","I burned my hand on the brazier."
"02611","눈을 힘주어 감았습니다","I closed my eyes tightly."
"02613","사건의 진상을 밝혀내","I uncover the truth of the incident."
"02614","연탄에 불을 붙여요","I light the coal briquette."
"02615","의중을 슬쩍 떠봤어요","I subtly probed their intentions."
"02616","대기업에서 만든 제품","a product made by a large corporation"
"02617","형식적 구호에 그쳐요","It ends up as a mere formal slogan."
"02618","도대체 무슨 꿍꿍인지 몰랐어","I had no idea what they were plotting."
"02619","독자들의 한결같은 반응","the readers' consistent response"
"02620","생선 비린내가 역겨웠어요","The fishy smell was disgusting."
"02621","커피 맛이 형편없어요","The coffee tastes terrible."
"02622","실을 실패에 감았습니다","I wound the thread onto the bobbin."
"02623","뛰어난 활약을 벌였어","I put in an outstanding performance."
"02624","모든 생물은 종국에는 죽어요","All living things eventually die."
"02625","신흥 국가의 탄생","the birth of an emerging nation"
"02627","두 행을 건너뛰었어요","I skipped two lines."
"02628","개정안을 입법 예고했습니다","We issued a legislative notice for the revision bill."
"02629","허구로 밝혀진 증언","testimony revealed to be false"
"02630","끊임없는 격려를 받았어","I received constant encouragement."
"02631","확진을 위한 검사를 해요","I take a test to confirm a diagnosis."
"02632","초등학생용 문구 세트","a stationery set for elementary school students"
"02633","죄의 유무를 판결해요","I rule on guilt or innocence."
"02634","민주적 대항 세력","a democratic opposition force"
"02635","빚쟁이에게 해결사를 보냈어","I sent a fixer to the debtor."
"02636","부조 봉투에 단자를 써넣었습니다","I wrote the note on the condolence envelope."
"02638","최고 경영자 회의","a meeting of top executives"
"02639","교육 환경이 열악했어","The educational environment was poor."
"02640","현황 보고를 작성했어","I wrote the status report."
"02641","바람에 땀이 식어","My sweat cools in the wind."
"02642","임무를 성실히 수행해요","I carry out the mission faithfully."
"02643","풍로에 숯불을 피워","I light charcoal in the brazier."
"02644","햇볕이 제법 따끈따끈해","The sunshine is pretty warm."
"02645","쓸데가 있으니 돈을 좀 빌려줘","I have a use for it, so lend me some money."
"02646","사과가 푹푹 썩습니다","The apples are rotting badly."
"02647","부상자를 병원으로 이송했어","I transported the injured to the hospital."
"02648","식료품을 파는 가게","a store that sells groceries"
"02649","더덕을 캐서 구이를 해 먹어요","I dig up deodeok and grill it to eat."
"02650","좌중에 파문을 일으켜","I cause a stir among those present."
"02651","그는 효자라는 평판이 자자했어요","He had a widespread reputation for being a devoted son."
"02652","동남아와 교역량이 급증해요","Trade volume with Southeast Asia is surging."
"02653","봉사 활동 참가자 모집","recruiting volunteers for service activities"
"02654","우리 겨레의 염원","our people's heartfelt wish"
"02655","그는 혼잣소리처럼 푸념을 했습니다","He grumbled as if talking to himself."
"02656","속이 음침한 사람","a person with a sinister mind"
"02657","집에 생활비를 보탰어요","I chipped in for household expenses."
"02658","외국인 학교와 자매를 맺습니다","We form a sister-school partnership with a foreign school."
"02659","버스 노선이 연장돼","The bus route is extended."
"02660","사과를 반으로 쪼개","I split the apple in half."
"02662","대통령이 총리를 지명해요","The president nominates the prime minister."
"02664","서로 눈높이를 맞춰 살아야 했습니다","We had to live by seeing eye to eye."
"02665","허리에 띠를 맸어","I tied a belt around my waist."
"02666","일의 성사 여부가 불투명해요","It's unclear whether the matter will succeed."
"02667","미래의 일을 단언합니다","We assert what will happen in the future."
"02668","방 안이 따뜻해요","The room is warm."
"02669","그는 마음이 너무나 연약해요","He is very soft-hearted."
"02670","교주를 신으로 믿습니다","We believe the cult leader to be a god."
"02671","의정 활동 보고서","a report on legislative activities"
"02672","분위기에 걸맞은 옷차림","attire suited to the occasion"
"02673","그는 서점에서 점원으로 일했어요","He worked as a clerk at a bookstore."
"02677","달걀 한 판을 사","I buy a tray of eggs."
"02678","이론을 현실에 적용했습니다","We applied the theory to reality."
"02679","조심이 많은 사람","a very cautious person"
"02680","국내외로 알려진 인물","a figure known at home and abroad"
"02681","용돈을 타서 썼어요","I got some allowance and spent it."
"02682","무녀를 불러 굿을 해요","We call a shaman to perform a ritual."
"02683","주먹을 질끈 쥐었어","I clenched my fists tightly."
"02684","오늘 저녁때 뭐 먹을까?","What shall we eat this evening?"
"02685","눈치를 힐끔 살펴요","I take quick glances to read the room."
"02687","고구마 한 무더기","a pile of sweet potatoes"
"02688","천안에 기쁜 빛을 띠었어","Cheonan took on a joyful glow."
"02689","이 펜은 잘 써져요","This pen writes well."
"02690","우승에는 턱없는 실력","skills nowhere near enough for a championship"
"02692","사고로 눈이 멀었습니다","He went blind due to an accident."
"02693","인간의 본성은 선했어요","Human nature was good."
"02694","미래에 대한 예측","a prediction about the future"
"02695","다급한 상황에 직면합니다","We are faced with an urgent situation."
"02696","예외 없는 법은 없었어요","There was no rule without exceptions."
"02697","온도 변화를 감지해요","It detects temperature changes."
"02698","좋아하던 국수가 싫어졌어요","I came to dislike the noodles I used to like."
"02700","심화에 병은 날로 깊어 가","As it intensifies, the illness deepens day by day."
"02701","약을 장기간 복용했습니다","I took the medicine for a long time."
"02702","전통문화에 대한 자부심을 가졌어요","I took pride in traditional culture."
"02703","단어 사용이 올바라요","The word usage is correct."
"02704","운동을 일과로 삼아","I make exercise part of my daily routine."
"02705","서구 문화의 이식","the transplantation of Western culture"
"02706","적의 허점을 짚어요","We pinpoint the enemy's weak spot."
"02707","화풀이로 술을 마셨어요","I drank to vent my anger."
"02709","그자 이야긴 꺼내지도 마라","Don't even bring up that guy."
"02710","막차 시간이 임박합니다","The last train time is approaching."
"02711","어머나, 기가 막혀","Oh my, that's unbelievable."
"02712","장사는 이익이 남아야 합니다","A business has to make a profit."
"02713","민속 음악을 연주했습니다","We performed folk music."
"02714","요란한 박수 소리","loud applause"
"02715","나직하게 떠 있는 구름","clouds floating low"
"02716","노동자들은 처우 개선을 요구해","The workers demand better treatment."
"02717","이런저런 상념에 사로잡혔어","I got caught up in all sorts of thoughts."
"02718","그는 이웃과 친근하게 지내오고 있어","He has been getting along warmly with his neighbors."
"02720","도발 위협이 고조돼요","The threat of provocation is escalating."
"02721","비가 오니 나가기가 싫었습니다","Because it was raining, I didn't want to go out."
"02722","저소득층 지원 정책","a support policy for low-income households"
"02723","건축 경기의 후퇴","a downturn in the construction market"
"02724","방바닥에 털썩 주저앉습니다","I plop down on the floor."
"02725","그의 승용차는 최고급이었어","His car was top-of-the-line."
"02726","유전자 감식을 의뢰해요","We request DNA analysis."
"02727","경찰이 달아나는 범인을 뒤쫓았습니다","The police chased the fleeing suspect."
"02728","목숨을 건 치열한 싸움","a fierce fight risking one's life"
"02729","돈을 척척 내놓았습니다","I promptly handed over the money."
"02731","고걸 이리 좀 다오","Bring that here, please."
"02732","알몸으로 물속에 뛰어들어","I jump into the water naked."
"02733","낫이 무뎌져서 잘 들지 않았습니다","The sickle had become dull and didn't cut well."
"02734","수정과로 칼칼한 목을 축였어요","I quenched my scratchy throat with sujeonggwa."
"02735","틀리기 쉬운 문제","a problem easy to get wrong"
"02736","차기 총장 후보자","a candidate for the next president"
"02737","으음, 그렇게 하지","Hmm, let's do that."
"02738","자판기에서 커피를 뽑았습니다","I got coffee from the vending machine."
"02739","신문에 광고가 나요","An ad appears in the newspaper."
"02740","수도권 소재 대학","a university in the capital region"
"02741","그 아이는 유모의 손에서 자라고 있어","That child is growing up in a nanny's care."
"02742","몇 마지기의 땅을 사서 자작했어","I bought a few majigi of land and farmed it myself."
"02744","손님이 부쩍 늘어요","Customers are increasing noticeably."
"02745","종이를 발기발기 찢어","I tear the paper into shreds."
"02746","수입에 대한 규제","regulations on imports"
"02747","돈벌이에만 급급한 사람들","people obsessed only with making money"
"02748","약속 장소에 이르러요","I arrive at the meeting place."
"02749","그 영화는 참 재미있어요","That movie is really fun."
"02750","화로에 불이 켜져요","The fire in the brazier lights up."
"02752","그것은 댁의 사정이오","That's your own situation."
"02753","물건을 서랍에 넣어","I put the item in the drawer."
"02754","양반 행세를 합니다","I act like a nobleman."
"02755","세상을 둥글게 살았어","I lived with a broad mind."
"02756","옷이 작아 갑갑해","The clothes are small and feel tight."
"02757","세계 기록을 경신해","I break the world record."
"02758","기둥서방 노릇을 했어요","I played the role of a kept man."
"02759","수강 신청 철회 기간","course registration withdrawal period"
"02760","흰 티를 입은 소년","a boy wearing a white T-shirt"
"02761","피고인이 보석을 신청했어요","The defendant applied for bail."
"02762","전신주에 이마를 찧습니다","I bump my forehead on a utility pole."
"02763","하루빨리 그녀를 만나고 싶었어","I wanted to meet her as soon as possible."
"02764","그 경기는 박진감이 넘쳐요","That game is full of excitement."
"02765","요즘 근황이 어떠십니까?","How have you been lately?"
"02766","관찰 범위를 좁혔어","I narrowed the observation range."
"02767","조선 왕조의 창업","the founding of the Joseon dynasty"
"02768","반도체 산업을 육성했습니다","We fostered the semiconductor industry."
"02769","하루를 온전히 쉬었습니다","I rested for a full day."
"02770","환자를 들것으로 옮겼어요","I moved the patient on a stretcher."
"02771","길가에 전봇대를 세워","I put up a utility pole by the roadside."
"02772","이 우산 주인 없습니까?","Does this umbrella belong to anyone?"
"02773","네가 와 주길 바라","I hope you come to visit."
"02776","그의 출생지는 전주예요","His birthplace is Jeonju."
"02777","하늘이 먹구름으로 뒤덮여 있습니다","The sky is covered with dark clouds."
"02778","적군의 공격은 허세에 불과했어","The enemy's attack was nothing but a bluff."
"02780","하루 종일 이곳저곳을 돌아다녀","I wander around here and there all day."
"02781","먼 길을 달려왔어요","I ran a long way to get here."
"02783","그새 별일 없었지?","Nothing happened in the meantime, right?"
"02785","첫닭이 홰를 치는 무렵","around the time the first rooster crows"
"02786","커튼이 늘어진 방","a room with curtains hanging down"
"02787","마음의 안정을 잃었어","I lost my peace of mind."
"02789","무조건이라는 단서를 붙여","I add the condition that it's unconditional."
"02790","닭찜을 합에 담아요","I put the braised chicken in a container."
"02791","끊임없이 불평을 늘어놓습니다","I constantly complain."
"02792","응접실이 넓고 환했어","The reception room was spacious and bright."
"02793","너부터 먼저 먹어라","You eat first."
"02794","앞일을 생각하니 캄캄해요","Thinking about the future feels bleak."
"02795","국제 대회 정상 등극","reaching the top in an international competition"
"02796","동네를 한 바퀴 돌아","I take a lap around the neighborhood."
"02797","궁전이 무색할 정도의 큰 저택","a mansion so large it makes a palace look small"
"02798","사고의 재발을 방지했습니다","We prevented the accident from happening again."
"02799","철망 속에 갇힌 원숭이","a monkey trapped in a wire cage"
"02800","무럭무럭 크는 아이들","children growing fast"
"02801","망국의 한을 읊은 시","a poem lamenting the sorrow of a fallen nation"
"02802","흥분의 도가니로 몰아넣어요","I whip them into a frenzy of excitement."
"02803","착용감이 편한 옷","clothes that are comfortable to wear"
"02804","말씀이 너무 번거로워요","What you're saying is too much trouble."
"02805","손님에게 소홀하게 대접해","I treat the guest carelessly."
"02806","그의 다리는 길쭉하니 늘씬했어","His legs were long and slender."
"02807","손을 부지런히 놀려요","I keep my hands busy."
"02808","양국의 공동 관심사","a shared concern of the two countries"
"02809","시장을 지나다니는 행인","a passerby walking through the market"
"02810","낫으로 풀을 베어요","I cut the grass with a sickle."
"02812","납득이 가도록 설득했습니다","I persuaded them so it would make sense."
"02813","인류의 달 착륙 계획","humanity's plan to land on the moon"
"02814","우리는 그의 행동에 실망합니다","We are disappointed in his behavior."
"02815","황혼에 물들어 가고 있는 하늘","the sky being tinted by dusk"
"02816","승용차 5부제 운동","the passenger-car five-day rotation campaign"
"02817","자네는 본관이 어디이신가?","Where is your clan's ancestral seat?"
"02818","떠날 차비를 서둘러라","Hurry and prepare the travel expenses."
"02819","휴양지에서 보낸 일주일이 꿈같아","The week I spent at the resort feels like a dream."
"02820","운동장에 모여 축구해","We gather on the field and play soccer."
"02821","그의 연설은 청중을 사로잡아요","His speech captivates the audience."
"02822","무어, 형님이 오셨다고?","What, my older brother came?"
"02823","삶을 아름답게 가꿔","I cultivate a beautiful life."
"02824","아빠가 그림책 읽어 줄게……","Dad will read you a picture book..."
"02826","아파트 분양에 당첨이 됐어요","I won the apartment allocation."
"02827","국산품의 성능을 외제와 비교해요","I compare the performance of domestic products with imported ones."
"02829","설날 특집 프로그램","a Lunar New Year special program"
"02830","긴박한 대치 국면","a tense standoff"
"02831","좁고 막다른 골목","a narrow dead-end alley"
"02832","우리는 익히 알고 지내는 사이예요","We know each other well."
"02833","새들이 보금자리를 틀어","The birds build nests."
"02834","칼로 벽을 득 긁었어","I scratched the wall with a knife."
"02835","젊고 건장한 남자","a young, sturdy man"
"02836","밭에서 감자를 캐내","I dig up potatoes in the field."
"02837","기왕에 왔으니까 만나나 볼래?","Since you're here anyway, want to meet?"
"02839","깍두기를 한 입 베어 물어","I take a bite of kkakdugi."
"02840","돈벌이가 신통치 않았어","My earnings weren't great."
"02842","전투 현장을 생생하게 담은 뉴스","news vividly capturing the battle scene"
"02844","총체적 위기를 맞았어","We faced a total crisis."
"02845","치안 유지에 만전을 기합니다","We do our utmost to maintain public order."
"02846","숨은 범인을 찾아냈어","I found the hidden culprit."
"02847","나는 너 없이 못 살아","I can't live without you."
"02848","인구가 현저히 증가했어","The population increased significantly."
"02849","저 사람이 누구입니까?","Who is that person?"
"02851","쌀에 돌이 섞였어요","There were stones mixed in the rice."
"02852","영화제에 작품을 출품했어요","I submitted a work to the film festival."
"02853","신문 구독을 중단했습니다","I stopped subscribing to the newspaper."
"02854","일을 속도감 있게 진행했습니다","We proceeded with the work at a good pace."
"02855","또박또박 글을 썼어요","I wrote clearly and carefully."
"02856","행운의 여신은 우리 편이었어","The goddess of luck was on our side."
"02857","영화를 보러 극장에 가","I go to the theater to watch a movie."
"02858","찬성하는 쪽에 투표했어요","I voted in favor."
"02859","역대 우승자들이 한자리에 모입니다","Past winners gather in one place."
"02860","당선을 무효로 했습니다","We invalidated the election victory."
"02861","콩자반 여남은 알갱이","about a dozen soy-braised beans"
"02862","문학은 총체적 현실을 담아내","Literature captures total reality."
"02863","임산부로 북적이는 산부인과","an obstetrics clinic crowded with pregnant women"
"02864","기껏 위로한다는 소리가 그거니?","So that's what you call comforting?"
"02865","전반적인 수정이 필요해","Overall revisions are needed."
"02866","목사가 설교를 했습니다","The pastor preached."
"02867","제주 앞바다에 사는 돌고래","dolphins living off the coast of Jeju"
"02868","층계가 가파르니 조심해라","The stairs are steep, so be careful."
"02869","학회에서 논문을 발표했어요","I presented a paper at the conference."
"02870","씨름 한 판을 벌입니다","We hold a round of ssireum."
"02871","훈민정음은 독창적이고 과학적이에요","Hunminjeongeum is unique and scientific."
"02872","갓난아기를 팔에 안고 달랬어","I held the newborn in my arms and soothed them."
"02873","해발 1,950미터의 한라산","Hallasan at an elevation of 1,950 meters"
"02874","문제를 폭넓게 다뤘어","I dealt with the issue broadly."
"02876","선조를 모신 사당","a shrine enshrining ancestors"
"02878","돈만 있으면 대수인가?","Is money all that matters?"
"02879","노약자에게 자리를 양보했어요","I gave up my seat to the elderly."
"02880","품질이 썩 좋아져요","The quality has improved a lot."
"02881","유일한 휴식 시간","the only time to rest"
"02882","큰길에서 공 차고 놀지 마라","Don't play soccer in the main road."
"02883","시장에 가서 먹을거리를 장만해요","I go to the market and buy food."
"02884","손님을 객실로 인도해요","I guide the guest to the room."
"02885","친구들에게 자식을 자랑했습니다","I bragged about my children to friends."
"02886","벌이 얼굴을 쏘았습니다","A bee stung my face."
"02887","감히 한 말씀 여쭙습니다","I humbly ask to say a word."
"02890","제가 형님으로 모셔도 될까요?","May I address you as my elder brother?"
"02891","몇 호실에 입원하였느냐?","Which room were you admitted to?"
"02892","부엌을 거실로 개조했어","I remodeled the kitchen into a living room."
"02893","범죄 소굴에서 도망쳤어","I escaped from the criminals' den."
"02894","보약 먹고 기운을 내라","Take the tonic and regain your strength."
"02895","초록 물감을 풀어요","I mix the green paint."
"02896","통화의 안정적 관리","stable management of the currency"
"02897","모래에서 사금을 골라내","I pan for gold in the sand."
"02898","윤곽이 뚜렷한 얼굴","a face with well-defined features"
"02899","예수의 화상을 벽에 걸었습니다","I hung a picture of Jesus on the wall."
"02900","요즘 감기가 유행이었어","Colds were going around lately."
"02901","그는 동네 통장 일을 맡았습니다","He took on the job of neighborhood head."
"02902","경찰 수사의 사각지대","a blind spot in police investigations"
"02903","대여섯이 짝을 지어 가요","Five or six of them go in pairs."
"02904","고거 참, 여우 같네","Well, you're as sly as a fox."
"02905","그는 자부심이 대단한 사람이었어","He was a very proud person."
"02906","대규모의 공사를 벌여요","We carry out large-scale construction."
"02907","투박하게 짠 양말","roughly knitted socks"
"02908","응용 능력이 뛰어났어","The applied skills were excellent."
"02909","그 사람 농담에 개의치 마라","Don't mind that person's jokes."
"02910","천 두 필을 끊습니다","I buy two bolts of cloth"
"02911","연못에 돌을 던져","I throw a stone into the pond"
"02912","영혼의 불멸을 믿어","I believe in the immortality of the soul"
"02913","먹고 난 그릇을 설거지해","I wash the dishes after eating"
"02914","대나무로 만든 갈퀴","a rake made of bamboo"
"02916","몸에 문신을 새겼어요","I got a tattoo"
"02917","숙소로 쓸 천막을 세워요","I set up a tent to use as lodging"
"02919","배를 움켜잡고 웃었습니다","I laughed holding my stomach"
"02920","연비가 높아서 효율적인 차","a fuel-efficient car with high mileage"
"02921","실수는 결단코 없었습니다","There were absolutely no mistakes"
"02922","영양가가 많은 식품","nutritious foods"
"02923","형편이 다시 펴질 날을 기다렸어요","I waited for the day our situation would improve again"
"02924","시민을 위한 공공 도서관","a public library for citizens"
"02925","선진 문물의 보급","the spread of advanced culture and goods"
"02926","그는 재무에 밝습니다","He is well-versed in finance"
"02928","나무에 잎이 무성해요","The tree is full of leaves"
"02929","인생의 새로운 출발","a new start in life"
"02930","그는 재수 없이 황을 잡았어요","He caught a big fish by luck"
"02931","정품으로 골라서 공급했어요","I selected genuine items and supplied them"
"02932","머리에 비녀를 꽂았어요","I pinned a hairpin in my hair"
"02934","땀을 뻘뻘 흘렸어요","I was dripping with sweat"
"02935","집사는 손님을 방으로 안내해요","The butler shows the guest to the room"
"02936","가수 못지아니한 노래 실력","singing skills as good as a singer's"
"02937","사건의 나열로 그쳐","It ends up as a mere listing of events"
"02938","그는 학과 선택에 신중을 기해","He is careful in choosing his major"
"02939","그의 사상은 언제나 일관돼요","His ideas are always consistent"
"02940","볏단을 매매 묶었어","I tied the sheaves of rice straw tightly"
"02941","여자의 유혹에 빠졌어요","I fell for a woman's temptation"
"02943","음식 맛이 기막혀","The food tastes incredible"
"02945","인간은 반드시 죽어요","Humans inevitably die"
"02946","너무나 민망해서 고개를 움츠려","I shrink my head down because I'm so embarrassed"
"02948","아랫마을에서 물을 끌어와","I haul water from the lower village"
"02949","보자기에 싸인 음식","food wrapped in a bojagi"
"02950","시멘트를 삽으로 개요","I mix cement with a shovel"
"02952","전작보다 나은 속편","a sequel better than the previous work"
"02953","방이 비좁아 앉을 자리가 없었어","The room was too cramped for a place to sit"
"02954","우주에 가득 차요","It fills the universe"
"02955","자원의 효율적 이용","the efficient use of resources"
"02956","객석을 꽉 메운 청중","an audience that packed the seats"
"02957","수출 실적이 예년 수준입니다","Export results are at the usual level"
"02958","짐을 단단히 싸요","I pack the luggage tightly"
"02959","검찰에 피의자 소환을 요구합니다","I request the prosecution to summon the suspect"
"02962","정가 5,000원짜리 백반","a set meal priced at 5,000 won"
"02963","친구는 제주도에서 온 유학생이었어","My friend was a student from Jeju"
"02964","새로운 동력을 개발했어요","I developed a new source of power"
"02965","하루 사이에 마음이 움직여","My feelings changed within a day"
"02966","활발한 연주 활동을 벌입니다","I carry out vigorous performance activities"
"02967","옹기종기 앉아 담소를 나눠","We sit close together and chat"
"02968","형사의 미행을 받아","I'm being tailed by a detective"
"02969","소란을 피우지 마라","Don't make a fuss."
"02970","종이를 돌돌 말았어","I rolled the paper up"
"02971","대용량의 정보를 처리했어","I processed large amounts of information"
"02972","군복 입은 맵시가 제법 깔끔합니다","The look in uniform is quite neat"
"02973","상대방의 입장에서 생각해","I think from the other person's perspective"
"02974","발명품을 실생활에 이용했어요","I used the invention in everyday life"
"02975","옷을 아무렇게나 벗어 놓았어","I left my clothes strewn about"
"02976","가 볼 만한 장소","a place worth visiting"
"02977","겉면을 코팅한 광고지","a coated flyer"
"02978","목을 매어 자살했어","Committed suicide by hanging"
"02980","그가 올 때까지 마냥 기다렸어","I just waited until he came"
"02981","정이 착착 붙었어요","I got attached quickly"
"02982","적의 공격을 방어했습니다","I defended against the enemy's attack"
"02983","병세가 하루하루 호전돼","The condition improves day by day"
"02984","쪽지나 하나 써 보내라","Write a note and send it."
"02985","박력 있는 사나이","a forceful man"
"02986","서울로 전학을 갔어요","I transferred to a school in Seoul"
"02989","운용의 묘를 터득했습니다","I grasped the art of operation"
"02990","엄청난 이득을 봤어요","I made a huge profit"
"02991","내성적이고 소심한 성격","an introverted and timid personality"
"02992","나뭇가지의 끄트머리에 매달려요","I hang from the tip of a tree branch"
"02993","가구에 윤을 냈어요","I polished the furniture"
"02995","대통령 출마를 선언합니다","I declare my run for president"
"02996","벌이 봉 날개를 떨며 날아갔어","The bee flew off, fluttering its wings"
"02997","정치적 복권을 꾀해요","I seek political reinstatement"
"02998","간편한 청바지 차림","casual jeans attire"
"02999","찌가 움직이는지 잘 보고 있어라","Watch carefully whether the float is moving."
"03000","웃음기를 담은 얼굴","a face with a hint of a smile"
"03001","수치를 구워 먹습니다","I roast and eat sukchi"
"03003","사 차선 포장도로","a four-lane paved road"
"03004","강에 서식하는 동식물","plants and animals living in the river"
"03005","학교 부근에 분식집을 차렸어요","I opened a snack shop near the school"
"03006","부모의 보살핌 속에 자랐어요","I grew up under my parents' care"
"03007","마을에 어둠이 드리워져요","Darkness falls over the village"
"03008","아이에게 예방 주사를 접종해","I give the child a vaccination"
"03009","보자기를 꽉꽉 묶어라","Tie the bojagi tightly."
"03010","몽환에 빠져 있었어","I was lost in a dreamy trance"
"03011","지주에게 소작료를 지불했습니다","I paid rent to the landlord"
"03012","겉절이와 호박잎 찐 게 별미야","Fresh kimchi and steamed pumpkin leaves are a delicacy"
"03013","분홍 갑사 저고리","a pink gauze jeogori"
"03014","그는 꿈속에 사는 이상주의자예요","He is an idealist living in a dream"
"03015","일찍이 없었던 일","an unprecedented event"
"03016","그는 손가락으로 북쪽을 가리켜","He points north with his finger"
"03018","글쎄, 잘 모르겠는데요","Well, I'm not sure."
"03019","기운이 온몸에 뻗쳐","Energy surges through my whole body"
"03020","투철한 공복 의식","a strong sense of public service"
"03021","개성 존중의 시대","an era that respects individuality"
"03022","떡국에 고명을 얹었어요","I added garnish to the rice cake soup"
"03023","그는 나의 절친한 동학이었습니다","He was my close classmate"
"03024","합격 대상자 명단","list of successful candidates"
"03025","어쭈, 네가 감히 나한테 대들어?","Hey, how dare you talk back to me?"
"03026","밥상은 게다 놓고 나가라","Put the table over there and go out."
"03028","그는 아이의 볼을 토닥였습니다","He patted the child's cheek"
"03029","냄새를 제거하는 방향제","an air freshener that removes odors"
"03030","갈등을 부추기는 행동","behavior that stirs up conflict"
"03031","그에게 암이 선고되었습니다","He was diagnosed with cancer"
"03032","뼈가 뚝 부러졌어","The bone snapped"
"03034","아래층에 사는 사람","a person who lives downstairs"
"03035","대륙 침략에 나서요","They set out to invade the continent."
"03036","적의 잠입을 철저히 막아야 해요","The enemy's infiltration must be thoroughly blocked."
"03037","이틀을 꼬박 굶었어","I went without eating for two full days."
"03038","서로 다른 건의 사항","different suggestions"
"03039","새로 발견한 법칙","a newly discovered law"
"03041","연줄에 개미를 먹였습니다","I fed ants on the kite string."
"03042","육군과 합류한 공군","the air force that joined the army"
"03043","적의 움직임이 심상치 않았어","The enemy's movements were not normal."
"03044","항공편으로 외국에 다녀왔어","I traveled abroad by plane."
"03045","서서히 겨울이 다가왔어요","Winter gradually approached."
"03046","상무에서 부사장으로 승진했어","I was promoted from executive director to vice president."
"03047","지구 최초의 생명체","the first life form on Earth"
"03048","그 말을 듣고 정신이 아찔해요","Hearing that makes me feel dizzy."
"03049","행정 안전부 장관","the Minister of Public Administration and Security"
"03050","그의 독후감이 최우수상을 받아요","His book report receives the top prize."
"03051","대중의 인기를 얻어요","It gains popularity with the public."
"03052","협의를 거쳐서 결정해","We decide after consultation."
"03053","나는 미술에 깜깜했어요","I was clueless about art."
"03054","낙동강 이남 지역","the region south of the Nakdong River"
"03055","곡식을 헛간에 쟁여 둬요","We stockpile grain in the barn."
"03056","다음날에 만나면 식사나 하죠","Let's grab a meal when we meet the next day."
"03057","부모님에게서 유산을 물려받아요","I inherit property from my parents."
"03058","콧물을 훌쩍 들이마셔","I sniff up my runny nose."
"03059","일 처리가 빈틈없었습니다","The work was handled without a hitch."
"03060","일을 신속히 처리해요","We handle the work quickly."
"03061","외부인의 출입을 봉쇄합니다","We block outsiders from entering."
"03062","태풍이 지나간 자리","the path left by a typhoon"
"03063","보급품을 탑재한 트럭","a truck loaded with supplies"
"03064","승진의 기회를 놓쳤어요","I missed the chance for a promotion."
